prodCat,prodPcat,prodName,lowPrice,avgPrice,highPrice,place,unitInfo,pubDate
水产,海水鱼,国产平鱼,22.0,23.0,22.5,,斤,2021-09-30 00:00:00
水产,海水鱼,鱿鱼,13.0,14.0,13.5,,斤,2021-09-30 00:00:00
水产,海水鱼,鱿鱼,18.0,20.0,19.0,,斤,2021-09-30 00:00:00
水产,海水鱼,海鲈鱼,12.0,13.0,12.5,,斤,2021-09-30 00:00:00
水产,海水鱼,墨鱼,20.0,20.0,20.0,,斤,2021-09-30 00:00:00
水产,海水鱼,金鲳鱼,12.0,13.0,12.5,,斤,2021-09-30 00:00:00
水产,海水鱼,金鲳鱼,14.0,16.0,15.0,,斤,2021-09-30 00:00:00
水产,其他类,公河蟹,25.0,30.0,27.5,,斤,2021-09-30 00:00:00
水产,其他类,公河蟹,30.0,35.0,32.5,,斤,2021-09-30 00:00:00
水产,其他类,公河蟹,35.0,40.0,37.5,,斤,2021-09-30 00:00:00
水产,其他类,母河蟹,40.0,45.0,42.5,,斤,2021-09-30 00:00:00
水产,其他类,母河蟹,50.0,60.0,55.0,,斤,2021-09-30 00:00:00
水产,其他类,母河蟹,60.0,65.0,62.5,,斤,2021-09-30 00:00:00
水产,其他类,兰花蟹,70.0,90.0,80.0,,斤,2021-09-30 00:00:00
水产,其他类,沙母蟹,70.0,90.0,80.0,,斤,2021-09-30 00:00:00
水产,其他类,母梭子蟹,35.0,45.0,40.0,,斤,2021-09-30 00:00:00
水产,其他类,公梭子蟹,30.0,35.0,32.5,,斤,2021-09-30 00:00:00
水产,其他类,公梭子蟹,40.0,45.0,42.5,,斤,2021-09-30 00:00:00
水产,其他类,珍宝蟹,130.0,150.0,140.0,,斤,2021-09-30 00:00:00
水产,其他类,面包蟹,100.0,110.0,105.0,,斤,2021-09-30 00:00:00
水产,其他类,白虾,30.0,32.0,31.0,,斤,2021-09-30 00:00:00
水产,其他类,白虾,25.0,27.0,26.0,,斤,2021-09-30 00:00:00
水产,其他类,白虾,14.0,20.0,17.0,,斤,2021-09-30 00:00:00
水产,其他类,琵琶虾,35.0,40.0,37.5,,斤,2021-09-30 00:00:00
水产,其他类,基围虾,120.0,130.0,125.0,,斤,2021-09-30 00:00:00
水产,其他类,基围虾,110.0,120.0,115.0,,斤,2021-09-30 00:00:00
水产,其他类,小龙虾,30.0,40.0,35.0,,斤,2021-09-30 00:00:00
水产,其他类,罗氏虾,45.0,50.0,47.5,,斤,2021-09-30 00:00:00
水产,其他类,小河虾,16.0,25.0,20.5,,斤,2021-09-30 00:00:00
水产,其他类,鲍鱼,8.0,9.0,8.5,,个,2021-09-30 00:00:00
水产,其他类,鲍鱼,5.0,6.0,5.5,,个,2021-09-30 00:00:00
水产,其他类,鲍鱼,4.0,4.0,4.0,,个,2021-09-30 00:00:00
水产,其他类,扇贝（地播）,28.0,28.0,28.0,,斤,2021-09-30 00:00:00
水产,其他类,扇贝（地播）,26.0,26.0,26.0,,斤,2021-09-30 00:00:00
水产,其他类,栉孔扇贝,5.0,7.0,6.0,,斤,2021-09-30 00:00:00
水产,其他类,海肠子,32.0,33.0,32.5,,斤,2021-09-30 00:00:00
水产,其他类,甲鱼,40.0,40.0,40.0,,斤,2021-09-30 00:00:00
水产,其他类,甲鱼,20.0,20.0,20.0,,斤,2021-09-30 00:00:00
水产,其他类,蚕蛹,40.0,40.0,40.0,,斤,2021-09-30 00:00:00
水产,其他类,牛蛙,8.0,8.5,8.25,,斤,2021-09-30 00:00:00
水产,其他类,海蜇头,6.0,7.0,6.5,,斤,2021-09-30 00:00:00
水产,其他类,海蜇皮,8.0,9.0,8.5,,斤,2021-09-30 00:00:00
水产,其他类,海蜇丝,6.0,6.0,6.0,,斤,2021-09-30 00:00:00
豆制品,,北豆腐,1.7,1.7,1.7,,斤,2021-09-30 00:00:00
豆制品,,南豆腐,2.0,2.0,2.0,,斤,2021-09-30 00:00:00
豆制品,,白玉北豆腐,3.8,3.8,3.8,,盒,2021-09-30 00:00:00
豆制品,,香香北豆腐,3.0,3.0,3.0,,盒,2021-09-30 00:00:00
豆制品,,白玉南豆腐,5.0,5.0,5.0,,盒,2021-09-30 00:00:00
豆制品,,豆腐丝,4.5,4.5,4.5,,斤,2021-09-30 00:00:00
豆制品,,精品豆腐丝,6.0,6.0,6.0,,袋,2021-09-30 00:00:00
豆制品,,豆腐皮,5.0,5.0,5.0,,斤,2021-09-30 00:00:00
豆制品,,豆腐干,4.5,4.5,4.5,,斤,2021-09-30 00:00:00
豆制品,,精品豆腐干,4.5,4.5,4.5,,袋,2021-09-30 00:00:00
豆制品,,豆腐泡,5.0,5.0,5.0,,斤,2021-09-30 00:00:00
豆制品,,精品豆腐泡,5.0,5.0,5.0,,袋,2021-09-30 00:00:00
水产,其他类,大香螺,42.0,46.0,44.0,,斤,2021-09-30 00:00:00
水产,其他类,角螺,48.0,52.0,50.0,,斤,2021-09-30 00:00:00
水产,其他类,象拔蚌,140.0,150.0,145.0,,斤,2021-09-30 00:00:00
水产,其他类,钉螺,7.0,7.0,7.0,,斤,2021-09-30 00:00:00
水产,其他类,海螺丝,35.0,40.0,37.5,,斤,2021-09-30 00:00:00
水产,其他类,海螺,14.0,15.0,14.5,,斤,2021-09-30 00:00:00
水产,其他类,海螺,20.0,26.0,23.0,,斤,2021-09-30 00:00:00
水产,其他类,海螺,30.0,35.0,32.5,,斤,2021-09-30 00:00:00
水产,其他类,竹蛏子,40.0,42.0,41.0,,斤,2021-09-30 00:00:00
水产,其他类,蛏子,14.0,16.0,15.0,,斤,2021-09-30 00:00:00
水产,其他类,海虹,6.0,6.0,6.0,,斤,2021-09-30 00:00:00
水产,其他类,带子,13.0,14.0,13.5,,斤,2021-09-30 00:00:00
水产,其他类,生蚝,11.0,11.0,11.0,,斤,2021-09-30 00:00:00
水产,其他类,生蚝,13.0,13.0,13.0,,斤,2021-09-30 00:00:00
水产,其他类,文蛤,12.0,12.0,12.0,,斤,2021-09-30 00:00:00
水产,其他类,白蛤,4.0,7.0,5.5,,斤,2021-09-30 00:00:00
水产,其他类,青蛤,12.0,12.0,12.0,,斤,2021-09-30 00:00:00
水产,其他类,花蛤,4.0,5.0,4.5,,斤,2021-09-30 00:00:00
水产,其他类,毛蚶,7.0,8.0,7.5,,斤,2021-09-30 00:00:00
水产,其他类,田螺,3.0,3.4,3.2,,斤,2021-09-30 00:00:00
豆制品,,白玉内酯豆腐,2.2,2.2,2.2,,盒,2021-09-30 00:00:00
豆制品,,香香内脂豆腐,1.5,1.5,1.5,,盒,2021-09-30 00:00:00
蔬菜,,大白菜,0.6,0.8,0.7,冀,斤,2021-09-29 00:00:00
蔬菜,,娃娃菜,0.6,0.9,0.75,冀,斤,2021-09-29 00:00:00
蔬菜,,小白菜,1.5,2.0,1.75,,斤,2021-09-29 00:00:00
蔬菜,,圆白菜,0.7,1.3,1.0,冀,斤,2021-09-29 00:00:00
蔬菜,,紫甘蓝,0.6,0.7,0.65,冀,斤,2021-09-29 00:00:00
蔬菜,,芹菜,0.9,1.3,1.1,冀,斤,2021-09-29 00:00:00
蔬菜,,西芹,1.8,2.0,1.9,,斤,2021-09-29 00:00:00
蔬菜,,菠菜,2.5,3.5,3.0,蒙,斤,2021-09-29 00:00:00
蔬菜,,莴笋,0.7,2.0,1.35,冀,斤,2021-09-29 00:00:00
蔬菜,,团生菜,1.5,2.5,2.0,,斤,2021-09-29 00:00:00
蔬菜,,散叶生菜,3.0,3.3,3.15,京冀,斤,2021-09-29 00:00:00
蔬菜,,罗马生菜,2.5,3.0,2.75,冀,斤,2021-09-29 00:00:00
蔬菜,,油菜,1.8,2.2,2.0,京,斤,2021-09-29 00:00:00
蔬菜,,香菜,1.5,2.5,2.0,冀,斤,2021-09-29 00:00:00
蔬菜,,茴香,2.0,3.0,2.5,冀,斤,2021-09-29 00:00:00
蔬菜,,韭菜,1.5,2.0,1.75,,斤,2021-09-29 00:00:00
蔬菜,,苦菊,2.0,2.5,2.25,辽,斤,2021-09-29 00:00:00
蔬菜,,油麦菜,3.0,4.0,3.5,京,斤,2021-09-29 00:00:00
蔬菜,,茭白,1.8,3.5,2.65,津,斤,2021-09-29 00:00:00
蔬菜,,荸荠,3.5,3.8,3.65,桂,斤,2021-09-29 00:00:00
蔬菜,,芋头,1.4,1.6,1.5,鲁,斤,2021-09-29 00:00:00
蔬菜,,姜,1.5,3.5,2.5,冀鲁,斤,2021-09-29 00:00:00
蔬菜,,大蒜,2.8,4.0,3.4,豫苏鲁,斤,2021-09-29 00:00:00
蔬菜,,蒜米,2.8,3.7,3.25,鲁,斤,2021-09-29 00:00:00
蔬菜,,大葱,1.5,2.0,1.75,冀鲁,斤,2021-09-29 00:00:00
蔬菜,,小葱,4.0,5.0,4.5,冀,斤,2021-09-29 00:00:00
蔬菜,,蒜苗,3.0,5.0,4.0,鲁,斤,2021-09-29 00:00:00
蔬菜,,蒜黄,5.0,5.5,5.25,冀,斤,2021-09-29 00:00:00
蔬菜,,青蒜,2.3,2.5,2.4,青,斤,2021-09-29 00:00:00
蔬菜,,平菇,3.0,5.0,4.0,京,斤,2021-09-29 00:00:00
蔬菜,,香菇,3.0,6.0,4.5,冀,斤,2021-09-29 00:00:00
蔬菜,,白玉菇,4.5,5.5,5.0,,斤,2021-09-29 00:00:00
蔬菜,,口蘑,8.0,9.0,8.5,,斤,2021-09-29 00:00:00
蔬菜,,杏鲍菇,3.0,3.5,3.25,,斤,2021-09-29 00:00:00
蔬菜,,金针菇,2.5,3.5,3.0,,斤,2021-09-29 00:00:00
蔬菜,水菜,油菜,2.5,3.0,2.75,,斤,2021-09-29 00:00:00
蔬菜,水菜,小白菜,4.5,5.0,4.75,,斤,2021-09-29 00:00:00
蔬菜,水菜,油麦菜,4.0,5.0,4.5,,斤,2021-09-29 00:00:00
蔬菜,,散菜花,1.0,1.5,1.25,冀,斤,2021-09-29 00:00:00
蔬菜,,绿菜花,1.2,2.4,1.8,京冀,斤,2021-09-29 00:00:00
蔬菜,,绿豆芽,0.95,1.0,0.98,,斤,2021-09-29 00:00:00
蔬菜,,黄豆芽,0.85,0.9,0.88,,斤,2021-09-29 00:00:00
蔬菜,,番茄,1.0,2.0,1.5,鲁蒙,斤,2021-09-29 00:00:00
蔬菜,,番茄,2.0,2.7,2.35,鲁蒙,斤,2021-09-29 00:00:00
蔬菜,,黄瓜,1.2,2.0,1.6,蒙辽,斤,2021-09-29 00:00:00
蔬菜,,黄瓜,2.8,3.5,3.15,冀,斤,2021-09-29 00:00:00
蔬菜,,小黄瓜,3.5,6.0,4.75,辽,斤,2021-09-29 00:00:00
蔬菜,,茄子,1.0,2.0,1.5,冀京,斤,2021-09-29 00:00:00
蔬菜,,长茄,0.8,1.5,1.15,冀晋,斤,2021-09-29 00:00:00
蔬菜,,广茄,1.0,1.7,1.35,冀京,斤,2021-09-29 00:00:00
蔬菜,,线茄,1.5,3.0,2.25,冀鲁,斤,2021-09-29 00:00:00
蔬菜,,冬瓜,0.7,0.8,0.75,冀豫,斤,2021-09-29 00:00:00
蔬菜,,冬瓜,0.35,0.45,0.4,冀豫,斤,2021-09-29 00:00:00
蔬菜,,毛冬瓜,0.5,1.0,0.75,冀,斤,2021-09-29 00:00:00
蔬菜,,架豆,2.5,4.5,3.5,冀,斤,2021-09-29 00:00:00
蔬菜,,豆王,2.5,4.5,3.5,冀,斤,2021-09-29 00:00:00
蔬菜,,扁豆,4.0,6.0,5.0,冀,斤,2021-09-29 00:00:00
蔬菜,,豇豆,2.0,4.0,3.0,冀鲁,斤,2021-09-29 00:00:00
蔬菜,水菜,奶白菜,3.5,4.0,3.75,,斤,2021-09-29 00:00:00
蔬菜,水菜,散生菜,3.5,4.0,3.75,,斤,2021-09-29 00:00:00
蔬菜,水菜,香葱,4.0,5.0,4.5,,斤,2021-09-29 00:00:00
蔬菜,水菜,茼蒿,7.0,8.0,7.5,,斤,2021-09-29 00:00:00
蔬菜,水菜,蒿子秆,4.0,4.5,4.25,,斤,2021-09-29 00:00:00
蔬菜,水菜,水萝卜,2.5,3.0,2.75,,斤,2021-09-29 00:00:00
蔬菜,水菜,樱桃萝卜,4.0,5.0,4.5,,斤,2021-09-29 00:00:00
蔬菜,水菜,香芹,5.0,5.5,5.25,,斤,2021-09-29 00:00:00
蔬菜,水菜,菠菜,5.0,5.5,5.25,,斤,2021-09-29 00:00:00
蔬菜,水菜,苋菜,6.5,7.0,6.75,,斤,2021-09-29 00:00:00
蔬菜,水菜,菊花菜,6.0,6.5,6.25,,斤,2021-09-29 00:00:00
蔬菜,水菜,黄心菜,3.0,3.5,3.25,,斤,2021-09-29 00:00:00
蔬菜,水菜,青蒜,2.5,3.5,3.0,,斤,2021-09-29 00:00:00
蔬菜,水菜,盖菜,3.0,3.5,3.25,,斤,2021-09-29 00:00:00
蔬菜,水菜,芥兰,4.0,4.5,4.25,,斤,2021-09-29 00:00:00
蔬菜,水菜,菜心,4.0,5.0,4.5,,斤,2021-09-29 00:00:00
蔬菜,水菜,空心菜,4.0,4.5,4.25,,斤,2021-09-29 00:00:00
蔬菜,水菜,鸡毛菜,11.0,12.0,11.5,,斤,2021-09-29 00:00:00
蔬菜,水菜,荆芥,4.0,4.5,4.25,,斤,2021-09-29 00:00:00
蔬菜,水菜,紫苏叶,4.5,5.5,5.0,,斤,2021-09-29 00:00:00
蔬菜,,白不老,2.5,3.5,3.0,辽冀,斤,2021-09-29 00:00:00
蔬菜,,油豆,2.5,5.0,3.75,吉冀,斤,2021-09-29 00:00:00
蔬菜,,毛豆,2.0,3.0,2.5,云,斤,2021-09-29 00:00:00
蔬菜,,玉米,0.7,1.0,0.85,冀,斤,2021-09-29 00:00:00
蔬菜,,花生,2.6,3.2,2.9,苏皖,斤,2021-09-29 00:00:00
蔬菜,,苦瓜,1.7,2.2,1.95,冀鲁,斤,2021-09-29 00:00:00
蔬菜,,丝瓜,3.4,5.5,4.45,冀豫鲁,斤,2021-09-29 00:00:00
蔬菜,,瓠子,0.8,1.3,1.05,冀,斤,2021-09-29 00:00:00
蔬菜,,西葫芦,1.0,1.3,1.15,冀,斤,2021-09-29 00:00:00
蔬菜,,西葫芦,1.8,2.2,2.0,冀,斤,2021-09-29 00:00:00
蔬菜,,佛手瓜,1.2,1.4,1.3,,斤,2021-09-29 00:00:00
蔬菜,,贝贝南瓜,1.2,1.3,1.25,蒙,斤,2021-09-29 00:00:00
蔬菜,,金丝南瓜,0.6,0.8,0.7,冀鲁,斤,2021-09-29 00:00:00
蔬菜,,板栗南瓜,1.1,1.3,1.2,新蒙,斤,2021-09-29 00:00:00
蔬菜,,南北瓜,0.6,0.8,0.7,川鄂皖浙,斤,2021-09-29 00:00:00
蔬菜,,尖椒,1.0,1.7,1.35,辽冀鲁,斤,2021-09-29 00:00:00
蔬菜,,红尖椒,2.5,3.5,3.0,,斤,2021-09-29 00:00:00
蔬菜,,美人椒,3.0,4.0,3.5,,斤,2021-09-29 00:00:00
蔬菜,,螺丝椒,2.5,3.5,3.0,鲁甘,斤,2021-09-29 00:00:00
蔬菜,,柿子椒,1.0,1.7,1.35,鲁,斤,2021-09-29 00:00:00
蔬菜,水菜,豌豆苗,5.0,6.0,5.5,,斤,2021-09-29 00:00:00
蔬菜,水菜,快菜,3.0,3.5,3.25,,斤,2021-09-29 00:00:00
蔬菜,水菜,苦菊,2.0,2.5,2.25,,斤,2021-09-29 00:00:00
蔬菜,水菜,穿心莲,4.5,5.0,4.75,,斤,2021-09-29 00:00:00
蔬菜,水菜,木耳菜,5.0,5.5,5.25,,斤,2021-09-29 00:00:00
水果,其他类,凤梨,2.4,2.5,2.45,国产,斤,2021-09-29 00:00:00
水果,其他类,圣女果,4.0,5.0,4.5,,斤,2021-09-29 00:00:00
水果,其他类,百香果,7.0,8.0,7.5,,斤,2021-09-29 00:00:00
水果,其他类,冬枣,3.0,6.0,4.5,,斤,2021-09-29 00:00:00
水果,其他类,人参果,3.5,5.0,4.25,,斤,2021-09-29 00:00:00
水果,其他类,火龙果,2.5,6.0,4.25,,斤,2021-09-29 00:00:00
水果,其他类,板栗,3.4,3.8,3.6,,斤,2021-09-29 00:00:00
水果,其他类,油栗,5.0,8.0,6.5,,斤,2021-09-29 00:00:00
水果,其他类,木瓜,3.5,4.0,3.75,,斤,2021-09-29 00:00:00
水果,其他类,蜜柿,2.6,3.5,3.05,,斤,2021-09-29 00:00:00
水果,其他类,柿饼,8.0,12.0,10.0,,斤,2021-09-29 00:00:00
水果,其他类,脆皮柿子,2.0,2.4,2.2,,斤,2021-09-29 00:00:00
水果,其他类,甘蔗,1.4,1.5,1.45,,斤,2021-09-29 00:00:00
水果,其他类,柠檬,4.0,5.0,4.5,,斤,2021-09-29 00:00:00
水果,其他类,石榴,2.0,5.0,3.5,四川,斤,2021-09-29 00:00:00
蔬菜,,线椒,2.5,3.0,2.75,鲁冀,斤,2021-09-29 00:00:00
蔬菜,,杭椒,2.0,2.5,2.25,辽,斤,2021-09-29 00:00:00
蔬菜,,小米椒,2.5,3.5,3.0,云,斤,2021-09-29 00:00:00
蔬菜,,彩椒,2.5,3.5,3.0,,斤,2021-09-29 00:00:00
蔬菜,,白萝卜,0.7,1.0,0.85,冀,斤,2021-09-29 00:00:00
蔬菜,,心里美,0.8,1.0,0.9,冀,斤,2021-09-29 00:00:00
蔬菜,,卞萝卜,0.5,0.6,0.55,冀,斤,2021-09-29 00:00:00
蔬菜,,青萝卜,0.6,0.9,0.75,冀鲁,斤,2021-09-29 00:00:00
蔬菜,,胡萝卜,0.4,0.5,0.45,冀鲁,斤,2021-09-29 00:00:00
蔬菜,,胡萝卜,0.6,0.7,0.65,冀鲁,斤,2021-09-29 00:00:00
蔬菜,,土豆,0.6,0.8,0.7,冀蒙辽,斤,2021-09-29 00:00:00
蔬菜,,土豆,0.7,1.1,0.9,冀陕,斤,2021-09-29 00:00:00
蔬菜,,葱头,0.6,0.8,0.7,甘,斤,2021-09-29 00:00:00
蔬菜,,葱头,0.8,1.1,0.95,甘,斤,2021-09-29 00:00:00
蔬菜,,山药,2.0,2.8,2.4,冀,斤,2021-09-29 00:00:00
蔬菜,,山药,3.0,6.0,4.5,豫,斤,2021-09-29 00:00:00
蔬菜,,莲藕,3.0,4.0,3.5,鄂徽津,斤,2021-09-29 00:00:00
蔬菜,,红薯,0.7,0.9,0.8,冀,斤,2021-09-29 00:00:00
蔬菜,,红薯,1.5,1.7,1.6,,斤,2021-09-29 00:00:00
蔬菜,,紫薯,1.8,3.5,2.65,,斤,2021-09-29 00:00:00
水果,其他类,山楂,2.5,5.0,3.75,,斤,2021-09-29 00:00:00
水果,其他类,青皮核桃,1.2,1.3,1.25,,斤,2021-09-29 00:00:00
水果,其他类,去皮核桃,3.8,4.5,4.15,,斤,2021-09-29 00:00:00
水果,其他类,姑娘果（灯笼果）,7.0,10.0,8.5,,斤,2021-09-29 00:00:00
水果,其他类,123,1.3,1.7,1.5,,斤,2021-09-29 00:00:00
水果,梨类,鸭梨,1.2,1.4,1.3,,斤,2021-09-29 00:00:00
水果,梨类,雪花梨,1.2,1.4,1.3,,斤,2021-09-29 00:00:00
水果,梨类,皇冠梨,1.6,2.0,1.8,,斤,2021-09-29 00:00:00
水果,梨类,青皇冠,1.3,1.7,1.5,,斤,2021-09-29 00:00:00
水果,梨类,南果梨,1.5,3.5,2.5,,斤,2021-09-29 00:00:00
水果,梨类,丰水梨,2.0,3.0,2.5,,斤,2021-09-29 00:00:00
水果,梨类,酥梨,1.5,1.8,1.65,,斤,2021-09-29 00:00:00
水果,梨类,库尔勒香梨,3.0,4.0,3.5,,斤,2021-09-29 00:00:00
水果,梨类,红香酥梨,1.3,1.5,1.4,,斤,2021-09-29 00:00:00
水果,梨类,红啤梨,3.5,4.5,4.0,,斤,2021-09-29 00:00:00
水果,梨类,京白梨,1.8,2.0,1.9,,斤,2021-09-29 00:00:00
水果,梨类,贵妃梨,1.2,1.5,1.35,,斤,2021-09-29 00:00:00
水果,梨类,早酥梨,1.2,1.5,1.35,,斤,2021-09-29 00:00:00
水果,柑橘类,蜜桔,1.3,2.8,2.05,,斤,2021-09-29 00:00:00
水果,柑橘类,南丰蜜桔,4.0,4.5,4.25,,斤,2021-09-29 00:00:00
水果,柑橘类,砂糖橘,2.6,3.2,2.9,,斤,2021-09-29 00:00:00
水果,柑橘类,耙耙柑（丑橘）,2.0,2.8,2.4,,斤,2021-09-29 00:00:00
水果,柑橘类,爱媛,5.0,7.0,6.0,,斤,2021-09-29 00:00:00
水果,柑橘类,鄂、湘、川脐橙,3.0,5.0,4.0,,斤,2021-09-29 00:00:00
水果,柑橘类,夏橙,1.5,2.8,2.15,,斤,2021-09-29 00:00:00
水果,柑橘类,蜜柚,1.6,2.6,2.1,,斤,2021-09-29 00:00:00
水果,桃李杏类,蜜柚,1.3,1.6,1.45,,斤,2021-09-29 00:00:00
水果,桃李杏类,油桃,3.0,5.0,4.0,,斤,2021-09-29 00:00:00
水果,桃李杏类,蟠桃,2.5,3.5,3.0,,斤,2021-09-29 00:00:00
水果,桃李杏类,水蜜桃,3.8,7.0,5.4,,斤,2021-09-29 00:00:00
水果,桃李杏类,寒露蜜,2.0,2.5,2.25,,斤,2021-09-29 00:00:00
水果,桃李杏类,黄油桃,2.5,4.0,3.25,,斤,2021-09-29 00:00:00
水果,桃李杏类,黄毛桃,2.0,4.0,3.0,,斤,2021-09-29 00:00:00
水果,桃李杏类,晚蜜,2.0,3.0,2.5,,斤,2021-09-29 00:00:00
水果,桃李杏类,猕猴桃,3.5,5.0,4.25,,斤,2021-09-29 00:00:00
水果,桃李杏类,猕猴桃,2.0,2.8,2.4,,斤,2021-09-29 00:00:00
水果,桃李杏类,猕猴桃,2.0,2.4,2.2,,斤,2021-09-29 00:00:00
水果,桃李杏类,李子,1.0,3.0,2.0,,斤,2021-09-29 00:00:00
水果,桃李杏类,西梅,9.0,10.0,9.5,新疆,斤,2021-09-29 00:00:00
水果,西瓜类,无籽小号-大号,1.2,1.5,1.35,,斤,2021-09-29 00:00:00
水果,甜瓜类,博阳,1.8,3.3,2.55,,斤,2021-09-29 00:00:00
水果,甜瓜类,久红瑞,1.5,1.7,1.6,,斤,2021-09-29 00:00:00
水果,苹果类,富士,1.8,2.6,2.2,,斤,2021-09-29 00:00:00
水果,苹果类,富士,2.6,3.6,3.1,,斤,2021-09-29 00:00:00
水果,苹果类,黄元帅,1.8,2.5,2.15,,斤,2021-09-29 00:00:00
水果,苹果类,花牛,2.0,2.8,2.4,,斤,2021-09-29 00:00:00
水果,苹果类,红将军,2.0,2.5,2.25,,斤,2021-09-29 00:00:00
水果,苹果类,寒富苹果,1.5,1.8,1.65,辽宁,斤,2021-09-29 00:00:00
水果,苹果类,王林,1.2,1.4,1.3,,斤,2021-09-29 00:00:00
水果,苹果类,嘎啦,1.5,2.5,2.0,,斤,2021-09-29 00:00:00
水果,苹果类,嘎啦,1.4,1.8,1.6,,斤,2021-09-29 00:00:00
水果,苹果类,青苹果,1.4,1.6,1.5,,斤,2021-09-29 00:00:00
水果,葡萄类,阳光玫瑰,7.0,28.0,17.5,,斤,2021-09-29 00:00:00
水果,葡萄类,红提,4.5,5.5,5.0,,斤,2021-09-29 00:00:00
水果,葡萄类,玫瑰香,3.5,4.5,4.0,,斤,2021-09-29 00:00:00
水果,葡萄类,红宝石,4.5,5.0,4.75,,斤,2021-09-29 00:00:00
水果,葡萄类,克伦生,6.0,8.0,7.0,,斤,2021-09-29 00:00:00
水果,葡萄类,辽峰,5.0,6.5,5.75,,斤,2021-09-29 00:00:00
水果,葡萄类,新疆无核,4.0,5.0,4.5,,斤,2021-09-29 00:00:00
水果,葡萄类,巨峰,2.0,3.0,2.5,,斤,2021-09-29 00:00:00
水果,西瓜类,麒麟、甜蜜蜜,3.0,4.5,3.75,,斤,2021-09-29 00:00:00
水果,西瓜类,黑美人,1.7,1.8,1.75,,斤,2021-09-29 00:00:00
水果,西瓜类,特小凤,1.8,2.0,1.9,,斤,2021-09-29 00:00:00
水果,西瓜类,L600吊秧瓜,2.4,3.0,2.7,,斤,2021-09-29 00:00:00
水果,西瓜类,京欣,0.8,0.9,0.85,,斤,2021-09-29 00:00:00
水果,西瓜类,甜王,1.2,1.4,1.3,,斤,2021-09-29 00:00:00
水果,西瓜类,沙漠一号,0.8,1.2,1.0,,斤,2021-09-29 00:00:00
水果,香蕉类,国产香蕉,1.8,2.2,2.0,,斤,2021-09-29 00:00:00
水果,香蕉类,南美、菲律宾香蕉,2.5,3.3,2.9,,斤,2021-09-29 00:00:00
水果,香蕉类,泰国香蕉,6.5,7.5,7.0,,斤,2021-09-29 00:00:00
水果,甜瓜类,晓蜜25号,1.8,2.2,2.0,,斤,2021-09-29 00:00:00
水果,甜瓜类,黄金瓜,1.5,1.6,1.55,,斤,2021-09-29 00:00:00
水果,甜瓜类,玉菇,1.8,2.4,2.1,,斤,2021-09-29 00:00:00
水果,甜瓜类,网纹,3.0,4.0,3.5,,斤,2021-09-29 00:00:00
水果,甜瓜类,黄河蜜,1.5,1.6,1.55,,斤,2021-09-29 00:00:00
水果,甜瓜类,西洲蜜,1.4,1.8,1.6,,斤,2021-09-29 00:00:00
水果,甜瓜类,羊角蜜,2.0,3.5,2.75,,斤,2021-09-29 00:00:00
水果,甜瓜类,花蕾甜瓜,2.4,3.0,2.7,,斤,2021-09-29 00:00:00
水果,甜瓜类,脆梨,1.9,2.3,2.1,,斤,2021-09-29 00:00:00
水果,甜瓜类,绿宝甜瓜,2.0,3.0,2.5,,斤,2021-09-29 00:00:00
肉禽蛋,牛肉类,整牛,32.75,32.75,32.75,,斤,2021-09-29 00:00:00
肉禽蛋,牛肉类,牛前腱,38.0,38.0,38.0,,斤,2021-09-29 00:00:00
肉禽蛋,牛肉类,牛后腱,38.0,38.0,38.0,,斤,2021-09-29 00:00:00
肉禽蛋,牛肉类,牛前腿,34.0,35.0,34.5,,斤,2021-09-29 00:00:00
肉禽蛋,牛肉类,牛后腿,34.0,35.0,34.5,,斤,2021-09-29 00:00:00
肉禽蛋,牛肉类,牛腰窝,34.0,34.0,34.0,,斤,2021-09-29 00:00:00
肉禽蛋,牛肉类,牛柳,37.0,37.0,37.0,,斤,2021-09-29 00:00:00
肉禽蛋,牛肉类,精牛柳,40.0,42.0,41.0,,斤,2021-09-29 00:00:00
肉禽蛋,牛肉类,牛腩,34.0,34.0,34.0,,斤,2021-09-29 00:00:00
肉禽蛋,牛肉类,牛林,34.0,34.0,34.0,,斤,2021-09-29 00:00:00
肉禽蛋,牛肉类,牛油,5.0,5.0,5.0,,斤,2021-09-29 00:00:00
肉禽蛋,牛肉类,牛金钱腱,48.0,50.0,49.0,,斤,2021-09-29 00:00:00
肉禽蛋,牛肉类,牛骨,5.0,5.0,5.0,,斤,2021-09-29 00:00:00
肉禽蛋,牛肉类,牛排骨,30.0,30.0,30.0,,斤,2021-09-29 00:00:00
肉禽蛋,牛肉类,牛板筋,34.0,34.0,34.0,,斤,2021-09-29 00:00:00
肉禽蛋,牛肉类,牛尾,30.0,30.0,30.0,,斤,2021-09-29 00:00:00
肉禽蛋,牛肉类,牛上脑,34.0,34.0,34.0,,斤,2021-09-29 00:00:00
肉禽蛋,羊肉类,整羊,25.0,25.0,25.0,,斤,2021-09-29 00:00:00
肉禽蛋,羊肉类,去骨羊前腿,34.0,35.0,34.5,,斤,2021-09-29 00:00:00
肉禽蛋,羊肉类,去骨羊后腿,35.0,35.0,35.0,,斤,2021-09-29 00:00:00
肉禽蛋,猪肉类,猪尾巴,38.0,38.0,38.0,,斤,2021-09-29 00:00:00
肉禽蛋,猪肉类,猪蹄,17.0,17.0,17.0,,斤,2021-09-29 00:00:00
